"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","symbol"
569.832188061988,1.87351257945403,0.175090698213999,10.700240495724,1.01514401099034e-26,1.08692451654166e-24,"ENSG00000180914","OXTR"
1703.49580418853,1.09752275378526,0.10290799817508,10.6650870024506,1.48260228588184e-26,1.57726073951891e-24,"ENSG00000177666","PNPLA2"
850.478094332451,1.05444088177104,0.0991191296497957,10.6381168347276,1.98092435159726e-26,2.09360000661228e-24,"ENSG00000069431","ABCC9"
752.492906752584,1.11220391741262,0.104554598531858,10.6375418492351,1.99318390603001e-26,2.09360000661228e-24,"ENSG00000177674","AGTRAP"
11510.6812238684,1.61280755746722,0.151720084017371,10.6301520191787,2.15760495401304e-26,2.25205105766041e-24,"ENSG00000131386","GALNT15"
849.846584268198,1.42462249357736,0.134205490212883,10.6152325908393,2.53163139589603e-26,2.62593466539315e-24,"ENSG00000099204","ABLIM1"
179.058579257042,-2.48289633376036,0.234409026839451,-10.5921532427201,3.24050660419382e-26,3.34033836044724e-24,"ENSG00000125848","FLRT3"
517.825133120114,-1.20066044171576,0.113452250352385,-10.5829583634215,3.57489065535853e-26,3.66227687137841e-24,"ENSG00000112773","TENT5A"
628.273261724979,2.095450975375,0.198381209218413,10.5627492827103,4.43479280679415e-26,4.5153264675801e-24,"ENSG00000169738","DCXR"
286.93513912435,5.20461417139582,0.493427497484899,10.5478802821586,5.19560112975343e-26,5.25769489935292e-24,"ENSG00000127954","STEAP4"
3698.60581984113,1.08449155618295,0.102869846628903,10.5423658314102,5.50951624113182e-26,5.54157160835295e-24,"ENSG00000162496","DHRS3"
263.296243650386,-1.46774069563155,0.139287330057109,-10.5375032677399,5.80187602217981e-26,5.80047797976483e-24,"ENSG00000110900","TSPAN11"
745.071882623424,1.10149142497282,0.104736929811491,10.516743492055,7.23304408296615e-26,7.18799997610217e-24,"ENSG00000148120","AOPEP"
354.469579574128,-2.5905809194429,0.247186462879412,-10.4802701946777,1.06439210013809e-25,1.05146733892213e-23,"ENSG00000164742","ADCY1"
634.053661575466,1.6808947946241,0.16052932322662,10.4709517291814,1.1745610195888e-25,1.15343282136661e-23,"ENSG00000035664","DAPK2"
149.739445948997,2.48074467115454,0.237679376145242,10.4373577185704,1.67405468881008e-25,1.63427127149954e-23,"ENSG00000102554","KLF5"
